query,path,first,path_first,distance_1,second,path_second,distance_2,third,path_third,distance_3,fourth,path_fourth,distance_4,time
3pietro_9,/home/patryk/projekt/test/3pietro_9/img_08-16-2022_11_01_01_rotated_90_CLOCKWISE.png,3pietro_9,/home/patryk/projekt/embedings/3pietro_9/img_08-16-2022_11_01_11.png,0.12135005,3pietro_106,/home/patryk/projekt/embedings/3pietro_106/img_08-16-2022_14_51_53.png,0.19510245,3pietro_101,/home/patryk/projekt/embedings/3pietro_101/img_08-16-2022_14_42_23.png,0.21223886,3pietro_6,/home/patryk/projekt/embedings/3pietro_6/img_08-16-2022_10_54_46.png,0.21582898,1.330136775970459
parter_36,/home/patryk/projekt/test/parter_36/img_08-17-2022_11_41_43_rotated_90_COUNTERCLOCKWISE.png,parter_36,/home/patryk/projekt/embedings/parter_36/img_08-17-2022_11_41_38.png,0.051576357,parter_35,/home/patryk/projekt/embedings/parter_35/img_08-17-2022_11_40_31.png,0.09361994,parter_34,/home/patryk/projekt/embedings/parter_34/img_08-17-2022_11_39_29.png,0.110420205,parter_37,/home/patryk/projekt/embedings/parter_37/img_08-17-2022_11_43_00.png,0.13485438,1.3476953506469727
3pietro_70,/home/patryk/projekt/test/3pietro_70/img_08-16-2022_13_51_28_rotated_90_COUNTERCLOCKWISE.png,3pietro_70,/home/patryk/projekt/embedings/3pietro_70/img_08-16-2022_13_51_48.png,0.040652566,3pietro_69,/home/patryk/projekt/embedings/3pietro_69/img_08-16-2022_13_50_23.png,0.12134405,3pietro_35,/home/patryk/projekt/embedings/3pietro_35/img_08-16-2022_11_54_17.png,0.13477269,3pietro_41,/home/patryk/projekt/embedings/3pietro_41/img_08-16-2022_12_01_40.png,0.1517267,0.7692568302154541
parter_133,/home/patryk/projekt/test/parter_133/img_08-17-2022_16_17_36_rotated_90_COUNTERCLOCKWISE.png,parter_133,/home/patryk/projekt/embedings/parter_133/img_08-17-2022_16_17_43.png,0.093006425,parter_132,/home/patryk/projekt/embedings/parter_132/img_08-17-2022_16_16_41.png,0.21229246,parter_105,/home/patryk/projekt/embedings/parter_105/img_08-17-2022_14_51_38.png,0.21334073,parter_128,/home/patryk/projekt/embedings/parter_128/img_08-17-2022_16_09_38.png,0.21543023,0.7646217346191406
parter_113,/home/patryk/projekt/test/parter_113/img_08-17-2022_15_01_43_rotated_90_COUNTERCLOCKWISE.png,parter_113,/home/patryk/projekt/embedings/parter_113/img_08-17-2022_15_01_55.png,0.17909059,parter_112,/home/patryk/projekt/embedings/parter_112/img_08-17-2022_15_00_57.png,0.26961038,3pietro_102,/home/patryk/projekt/embedings/3pietro_102/img_08-16-2022_14_46_41.png,0.27110642,3pietro_105,/home/patryk/projekt/embedings/3pietro_105/img_08-16-2022_14_50_36.png,0.2755315,1.3311667442321777
3pietro_90,/home/patryk/projekt/test/3pietro_90/img_08-16-2022_14_28_04_rotated_90_CLOCKWISE.png,3pietro_90,/home/patryk/projekt/embedings/3pietro_90/img_08-16-2022_14_27_34.png,0.06884381,3pietro_36,/home/patryk/projekt/embedings/3pietro_36/img_08-16-2022_11_55_14.png,0.17221642,3pietro_95,/home/patryk/projekt/embedings/3pietro_95/img_08-16-2022_14_34_35.png,0.1746473,3pietro_75,/home/patryk/projekt/embedings/3pietro_75/img_08-16-2022_13_59_01.png,0.17478499,0.7881865501403809
parter_83,/home/patryk/projekt/test/parter_83/img_08-17-2022_14_10_20_rotated_90_CLOCKWISE.png,parter_83,/home/patryk/projekt/embedings/parter_83/img_08-17-2022_14_09_52.png,0.075676516,parter_82,/home/patryk/projekt/embedings/parter_82/img_08-17-2022_14_08_45.png,0.14262696,parter_87,/home/patryk/projekt/embedings/parter_87/img_08-17-2022_14_17_13.png,0.15768905,parter_144,/home/patryk/projekt/embedings/parter_144/img_08-17-2022_16_34_09.png,0.17635398,0.768996000289917
3pietro_34,/home/patryk/projekt/test/3pietro_34/img_08-16-2022_11_51_40_rotated_90_CLOCKWISE.png,3pietro_34,/home/patryk/projekt/embedings/3pietro_34/img_08-16-2022_11_51_55.png,0.1387972,3pietro_69,/home/patryk/projekt/embedings/3pietro_69/img_08-16-2022_13_50_23.png,0.19779608,3pietro_71,/home/patryk/projekt/embedings/3pietro_71/img_08-16-2022_13_53_10.png,0.20816246,3pietro_70,/home/patryk/projekt/embedings/3pietro_70/img_08-16-2022_13_51_48.png,0.21950799,0.769695520401001
3pietro_58,/home/patryk/projekt/test/3pietro_58/img_08-16-2022_13_34_02_rotated_90_COUNTERCLOCKWISE.png,3pietro_58,/home/patryk/projekt/embedings/3pietro_58/img_08-16-2022_13_34_12.png,0.079244256,3pietro_56,/home/patryk/projekt/embedings/3pietro_56/img_08-16-2022_13_31_04.png,0.1400559,3pietro_59,/home/patryk/projekt/embedings/3pietro_59/img_08-16-2022_13_35_53.png,0.21827236,3pietro_60,/home/patryk/projekt/embedings/3pietro_60/img_08-16-2022_13_37_37.png,0.24282196,0.7742822170257568
parter_1,/home/patryk/projekt/test/parter_1/img_08-17-2022_10_28_05.png,parter_1,/home/patryk/projekt/embedings/parter_1/img_08-17-2022_10_27_25.png,0.02305686,parter_2,/home/patryk/projekt/embedings/parter_2/img_08-17-2022_10_29_50.png,0.13452856,parter_38,/home/patryk/projekt/embedings/parter_38/img_08-17-2022_11_45_15.png,0.18782003,parter_4,/home/patryk/projekt/embedings/parter_4/img_08-17-2022_10_35_46.png,0.20201075,0.7730050086975098
parter_63,/home/patryk/projekt/test/parter_63/img_08-17-2022_13_46_09.png,parter_63,/home/patryk/projekt/embedings/parter_63/img_08-17-2022_13_45_33.png,0.030524062,parter_64,/home/patryk/projekt/embedings/parter_64/img_08-17-2022_13_46_44.png,0.11915853,parter_62,/home/patryk/projekt/embedings/parter_62/img_08-17-2022_13_43_45.png,0.1267464,parter_65,/home/patryk/projekt/embedings/parter_65/img_08-17-2022_13_48_12.png,0.17719965,1.3310003280639648
parter_71,/home/patryk/projekt/test/parter_71/img_08-17-2022_13_56_27_rotated_90_CLOCKWISE.png,parter_71,/home/patryk/projekt/embedings/parter_71/img_08-17-2022_13_56_07.png,0.07125926,parter_70,/home/patryk/projekt/embedings/parter_70/img_08-17-2022_13_54_30.png,0.15678725,parter_69,/home/patryk/projekt/embedings/parter_69/img_08-17-2022_13_52_49.png,0.172452,parter_87,/home/patryk/projekt/embedings/parter_87/img_08-17-2022_14_17_13.png,0.19438519,0.7649750709533691
parter_19,/home/patryk/projekt/test/parter_19/img_08-17-2022_10_59_48.png,parter_19,/home/patryk/projekt/embedings/parter_19/img_08-17-2022_10_59_13.png,0.054382503,parter_20,/home/patryk/projekt/embedings/parter_20/img_08-17-2022_11_00_36.png,0.121548325,parter_77,/home/patryk/projekt/embedings/parter_77/img_08-17-2022_14_02_27.png,0.17433235,parter_18,/home/patryk/projekt/embedings/parter_18/img_08-17-2022_10_58_24.png,0.18319541,0.7649891376495361
3pietro_79,/home/patryk/projekt/test/3pietro_79/img_08-16-2022_14_07_15_rotated_90_CLOCKWISE.png,3pietro_79,/home/patryk/projekt/embedings/3pietro_79/img_08-16-2022_14_06_45.png,0.13792245,3pietro_78,/home/patryk/projekt/embedings/3pietro_78/img_08-16-2022_14_05_57.png,0.24676389,3pietro_87,/home/patryk/projekt/embedings/3pietro_87/img_08-16-2022_14_18_46.png,0.28856033,3pietro_80,/home/patryk/projekt/embedings/3pietro_80/img_08-16-2022_14_08_00.png,0.289898,0.7799952030181885
3pietro_88,/home/patryk/projekt/test/3pietro_88/img_08-16-2022_14_19_28.png,3pietro_88,/home/patryk/projekt/embedings/3pietro_88/img_08-16-2022_14_19_58.png,0.04780867,3pietro_87,/home/patryk/projekt/embedings/3pietro_87/img_08-16-2022_14_18_46.png,0.12552279,3pietro_86,/home/patryk/projekt/embedings/3pietro_86/img_08-16-2022_14_17_20.png,0.14830013,3pietro_85,/home/patryk/projekt/embedings/3pietro_85/img_08-16-2022_14_15_24.png,0.1696747,0.8299906253814697
3pietro_37,/home/patryk/projekt/test/3pietro_37/img_08-16-2022_11_56_10_rotated_90_COUNTERCLOCKWISE.png,3pietro_37,/home/patryk/projekt/embedings/3pietro_37/img_08-16-2022_11_56_40.png,0.12972753,3pietro_40,/home/patryk/projekt/embedings/3pietro_40/img_08-16-2022_12_00_21.png,0.15782642,3pietro_73,/home/patryk/projekt/embedings/3pietro_73/img_08-16-2022_13_56_13.png,0.18427561,3pietro_42,/home/patryk/projekt/embedings/3pietro_42/img_08-16-2022_12_02_50.png,0.18812615,0.8149924278259277
parter_75,/home/patryk/projekt/test/parter_75/img_08-17-2022_14_00_03.png,parter_75,/home/patryk/projekt/embedings/parter_75/img_08-17-2022_14_00_11.png,0.030396812,parter_78,/home/patryk/projekt/embedings/parter_78/img_08-17-2022_14_03_33.png,0.17008582,parter_89,/home/patryk/projekt/embedings/parter_89/img_08-17-2022_14_20_43.png,0.18635958,parter_74,/home/patryk/projekt/embedings/parter_74/img_08-17-2022_13_59_01.png,0.18893255,0.7869899272918701
3pietro_12,/home/patryk/projekt/test/3pietro_12/img_08-16-2022_11_06_37_rotated_90_CLOCKWISE.png,3pietro_12,/home/patryk/projekt/embedings/3pietro_12/img_08-16-2022_11_08_01.png,0.14958125,3pietro_17,/home/patryk/projekt/embedings/3pietro_17/img_08-16-2022_11_16_32.png,0.2343542,3pietro_13,/home/patryk/projekt/embedings/3pietro_13/img_08-16-2022_11_10_14.png,0.24268891,3pietro_87,/home/patryk/projekt/embedings/3pietro_87/img_08-16-2022_14_18_46.png,0.2519797,1.338001012802124
3pietro_3,/home/patryk/projekt/test/3pietro_3/img_08-16-2022_10_45_17.png,3pietro_105,/home/patryk/projekt/embedings/3pietro_105/img_08-16-2022_14_50_36.png,0.33430785,3pietro_3,/home/patryk/projekt/embedings/3pietro_3/img_08-16-2022_10_45_27.png,0.33434087,3pietro_7,/home/patryk/projekt/embedings/3pietro_7/img_08-16-2022_10_57_57.png,0.33438635,3pietro_4,/home/patryk/projekt/embedings/3pietro_4/img_08-16-2022_10_49_41.png,0.33747578,0.7828247547149658
parter_111,/home/patryk/projekt/test/parter_111/img_08-17-2022_14_59_03_rotated_90_COUNTERCLOCKWISE.png,parter_111,/home/patryk/projekt/embedings/parter_111/img_08-17-2022_14_59_12.png,0.19776995,3pietro_102,/home/patryk/projekt/embedings/3pietro_102/img_08-16-2022_14_46_41.png,0.23654728,parter_115,/home/patryk/projekt/embedings/parter_115/img_08-17-2022_15_04_22.png,0.24334799,3pietro_6,/home/patryk/projekt/embedings/3pietro_6/img_08-16-2022_10_54_46.png,0.25569892,1.330923318862915
parter_57,/home/patryk/projekt/test/parter_57/img_08-17-2022_13_33_43.png,parter_57,/home/patryk/projekt/embedings/parter_57/img_08-17-2022_13_33_28.png,0.02119009,parter_62,/home/patryk/projekt/embedings/parter_62/img_08-17-2022_13_43_45.png,0.15740252,parter_72,/home/patryk/projekt/embedings/parter_72/img_08-17-2022_13_57_10.png,0.18295667,parter_83,/home/patryk/projekt/embedings/parter_83/img_08-17-2022_14_09_52.png,0.19044293,1.331690788269043
parter_8,/home/patryk/projekt/test/parter_8/img_08-17-2022_10_44_48_rotated_90_COUNTERCLOCKWISE.png,parter_8,/home/patryk/projekt/embedings/parter_8/img_08-17-2022_10_44_28.png,0.0522677,parter_7,/home/patryk/projekt/embedings/parter_7/img_08-17-2022_10_41_31.png,0.11913802,parter_9,/home/patryk/projekt/embedings/parter_9/img_08-17-2022_10_46_00.png,0.14559431,parter_4,/home/patryk/projekt/embedings/parter_4/img_08-17-2022_10_35_46.png,0.14980748,0.782515287399292
parter_82,/home/patryk/projekt/test/parter_82/img_08-17-2022_14_09_09_rotated_90_COUNTERCLOCKWISE.png,parter_82,/home/patryk/projekt/embedings/parter_82/img_08-17-2022_14_08_45.png,0.15332437,parter_81,/home/patryk/projekt/embedings/parter_81/img_08-17-2022_14_07_22.png,0.16933767,parter_91,/home/patryk/projekt/embedings/parter_91/img_08-17-2022_14_23_26.png,0.19703889,parter_72,/home/patryk/projekt/embedings/parter_72/img_08-17-2022_13_57_10.png,0.21563059,0.773726224899292
parter_116,/home/patryk/projekt/test/parter_116/img_08-17-2022_15_52_31_rotated_90_COUNTERCLOCKWISE.png,parter_116,/home/patryk/projekt/embedings/parter_116/img_08-17-2022_15_52_39.png,0.084436744,3pietro_106,/home/patryk/projekt/embedings/3pietro_106/img_08-16-2022_14_51_53.png,0.15466033,parter_119,/home/patryk/projekt/embedings/parter_119/img_08-17-2022_15_55_24.png,0.17290398,3pietro_101,/home/patryk/projekt/embedings/3pietro_101/img_08-16-2022_14_42_23.png,0.17840438,0.7682595252990723
3pietro_19,/home/patryk/projekt/test/3pietro_19/img_08-16-2022_11_21_14_rotated_90_COUNTERCLOCKWISE.png,3pietro_19,/home/patryk/projekt/embedings/3pietro_19/img_08-16-2022_11_21_29.png,0.07181028,3pietro_15,/home/patryk/projekt/embedings/3pietro_15/img_08-16-2022_11_13_20.png,0.16349886,3pietro_18,/home/patryk/projekt/embedings/3pietro_18/img_08-16-2022_11_17_39.png,0.1705283,3pietro_13,/home/patryk/projekt/embedings/3pietro_13/img_08-16-2022_11_10_14.png,0.18207169,1.3302950859069824
3pietro_74,/home/patryk/projekt/test/3pietro_74/img_08-16-2022_13_57_54_rotated_90_CLOCKWISE.png,3pietro_74,/home/patryk/projekt/embedings/3pietro_74/img_08-16-2022_13_57_44.png,0.043292698,3pietro_73,/home/patryk/projekt/embedings/3pietro_73/img_08-16-2022_13_56_13.png,0.09861094,3pietro_76,/home/patryk/projekt/embedings/3pietro_76/img_08-16-2022_14_00_36.png,0.18381336,3pietro_72,/home/patryk/projekt/embedings/3pietro_72/img_08-16-2022_13_54_52.png,0.1848935,0.8096861839294434
parter_47,/home/patryk/projekt/test/parter_47/img_08-17-2022_11_56_52_rotated_90_COUNTERCLOCKWISE.png,parter_47,/home/patryk/projekt/embedings/parter_47/img_08-17-2022_11_56_37.png,0.053027518,parter_48,/home/patryk/projekt/embedings/parter_48/img_08-17-2022_11_57_35.png,0.08980528,parter_52,/home/patryk/projekt/embedings/parter_52/img_08-17-2022_13_26_54.png,0.15886274,parter_46,/home/patryk/projekt/embedings/parter_46/img_08-17-2022_11_55_36.png,0.16274072,0.8119864463806152
parter_127,/home/patryk/projekt/test/parter_127/img_08-17-2022_16_08_52.png,parter_127,/home/patryk/projekt/embedings/parter_127/img_08-17-2022_16_08_26.png,0.0060901204,parter_128,/home/patryk/projekt/embedings/parter_128/img_08-17-2022_16_09_38.png,0.1173497,3pietro_8,/home/patryk/projekt/embedings/3pietro_8/img_08-16-2022_10_59_38.png,0.1214631,3pietro_37,/home/patryk/projekt/embedings/3pietro_37/img_08-16-2022_11_56_40.png,0.13514063,0.787996768951416
3pietro_102,/home/patryk/projekt/test/3pietro_102/img_08-16-2022_14_46_31_rotated_90_CLOCKWISE.png,3pietro_102,/home/patryk/projekt/embedings/3pietro_102/img_08-16-2022_14_46_41.png,0.045201786,3pietro_105,/home/patryk/projekt/embedings/3pietro_105/img_08-16-2022_14_50_36.png,0.12661639,3pietro_101,/home/patryk/projekt/embedings/3pietro_101/img_08-16-2022_14_42_23.png,0.1360669,3pietro_104,/home/patryk/projekt/embedings/3pietro_104/img_08-16-2022_14_49_20.png,0.15575042,1.3340375423431396
3pietro_13,/home/patryk/projekt/test/3pietro_13/img_08-16-2022_11_09_44_rotated_90_COUNTERCLOCKWISE.png,3pietro_13,/home/patryk/projekt/embedings/3pietro_13/img_08-16-2022_11_10_14.png,0.059439175,3pietro_88,/home/patryk/projekt/embedings/3pietro_88/img_08-16-2022_14_19_58.png,0.14492363,3pietro_12,/home/patryk/projekt/embedings/3pietro_12/img_08-16-2022_11_08_01.png,0.15106747,3pietro_15,/home/patryk/projekt/embedings/3pietro_15/img_08-16-2022_11_13_20.png,0.15446725,1.3457558155059814
3pietro_14,/home/patryk/projekt/test/3pietro_14/img_08-16-2022_11_11_30.png,3pietro_14,/home/patryk/projekt/embedings/3pietro_14/img_08-16-2022_11_12_16.png,0.049952224,3pietro_15,/home/patryk/projekt/embedings/3pietro_15/img_08-16-2022_11_13_20.png,0.15224418,3pietro_86,/home/patryk/projekt/embedings/3pietro_86/img_08-16-2022_14_17_20.png,0.16567367,3pietro_13,/home/patryk/projekt/embedings/3pietro_13/img_08-16-2022_11_10_14.png,0.16839537,1.3462214469909668
3pietro_31,/home/patryk/projekt/test/3pietro_31/img_08-16-2022_11_42_08_rotated_90_COUNTERCLOCKWISE.png,3pietro_31,/home/patryk/projekt/embedings/3pietro_31/img_08-16-2022_11_41_53.png,0.08720502,3pietro_30,/home/patryk/projekt/embedings/3pietro_30/img_08-16-2022_11_40_38.png,0.1398108,3pietro_67,/home/patryk/projekt/embedings/3pietro_67/img_08-16-2022_13_47_19.png,0.15157853,3pietro_44,/home/patryk/projekt/embedings/3pietro_44/img_08-16-2022_13_14_47.png,0.16071533,0.7789478302001953
3pietro_37,/home/patryk/projekt/test/3pietro_37/img_08-16-2022_11_56_10_rotated_90_CLOCKWISE.png,3pietro_37,/home/patryk/projekt/embedings/3pietro_37/img_08-16-2022_11_56_40.png,0.10629975,3pietro_40,/home/patryk/projekt/embedings/3pietro_40/img_08-16-2022_12_00_21.png,0.1338824,3pietro_42,/home/patryk/projekt/embedings/3pietro_42/img_08-16-2022_12_02_50.png,0.15577234,3pietro_76,/home/patryk/projekt/embedings/3pietro_76/img_08-16-2022_14_00_36.png,0.15591419,0.7777903079986572
3pietro_18,/home/patryk/projekt/test/3pietro_18/img_08-16-2022_11_18_24_rotated_90_COUNTERCLOCKWISE.png,3pietro_18,/home/patryk/projekt/embedings/3pietro_18/img_08-16-2022_11_17_39.png,0.07800789,3pietro_88,/home/patryk/projekt/embedings/3pietro_88/img_08-16-2022_14_19_58.png,0.169264,3pietro_89,/home/patryk/projekt/embedings/3pietro_89/img_08-16-2022_14_20_57.png,0.17484716,3pietro_86,/home/patryk/projekt/embedings/3pietro_86/img_08-16-2022_14_17_20.png,0.18644479,0.7841978073120117
parter_94,/home/patryk/projekt/test/parter_94/img_08-17-2022_14_29_17.png,parter_94,/home/patryk/projekt/embedings/parter_94/img_08-17-2022_14_28_57.png,0.02091765,parter_63,/home/patryk/projekt/embedings/parter_63/img_08-17-2022_13_45_33.png,0.20649393,parter_88,/home/patryk/projekt/embedings/parter_88/img_08-17-2022_14_18_52.png,0.20891348,parter_64,/home/patryk/projekt/embedings/parter_64/img_08-17-2022_13_46_44.png,0.21543154,0.7790234088897705
parter_80,/home/patryk/projekt/test/parter_80/img_08-17-2022_14_06_06.png,parter_80,/home/patryk/projekt/embedings/parter_80/img_08-17-2022_14_06_18.png,0.022112904,parter_79,/home/patryk/projekt/embedings/parter_79/img_08-17-2022_14_04_47.png,0.1467863,parter_74,/home/patryk/projekt/embedings/parter_74/img_08-17-2022_13_59_01.png,0.18041173,parter_78,/home/patryk/projekt/embedings/parter_78/img_08-17-2022_14_03_33.png,0.19240424,1.3355491161346436
parter_103,/home/patryk/projekt/test/parter_103/img_08-17-2022_14_49_27.png,parter_103,/home/patryk/projekt/embedings/parter_103/img_08-17-2022_14_48_43.png,0.023736697,parter_124,/home/patryk/projekt/embedings/parter_124/img_08-17-2022_16_03_53.png,0.10845367,parter_99,/home/patryk/projekt/embedings/parter_99/img_08-17-2022_14_39_04.png,0.11953489,parter_125,/home/patryk/projekt/embedings/parter_125/img_08-17-2022_16_06_15.png,0.13298577,0.7844016551971436
parter_19,/home/patryk/projekt/test/parter_19/img_08-17-2022_10_59_48_rotated_90_COUNTERCLOCKWISE.png,parter_19,/home/patryk/projekt/embedings/parter_19/img_08-17-2022_10_59_13.png,0.11434172,parter_20,/home/patryk/projekt/embedings/parter_20/img_08-17-2022_11_00_36.png,0.14182884,parter_76,/home/patryk/projekt/embedings/parter_76/img_08-17-2022_14_01_26.png,0.14906693,parter_77,/home/patryk/projekt/embedings/parter_77/img_08-17-2022_14_02_27.png,0.17888579,0.7738771438598633
3pietro_64,/home/patryk/projekt/test/3pietro_64/img_08-16-2022_13_43_52_rotated_90_CLOCKWISE.png,3pietro_64,/home/patryk/projekt/embedings/3pietro_64/img_08-16-2022_13_43_22.png,0.054704525,3pietro_63,/home/patryk/projekt/embedings/3pietro_63/img_08-16-2022_13_42_11.png,0.08993316,3pietro_65,/home/patryk/projekt/embedings/3pietro_65/img_08-16-2022_13_45_02.png,0.092225015,3pietro_66,/home/patryk/projekt/embedings/3pietro_66/img_08-16-2022_13_46_18.png,0.12669158,0.7751054763793945
parter_85,/home/patryk/projekt/test/parter_85/img_08-17-2022_14_13_56_rotated_90_CLOCKWISE.png,parter_85,/home/patryk/projekt/embedings/parter_85/img_08-17-2022_14_13_24.png,0.05937039,parter_86,/home/patryk/projekt/embedings/parter_86/img_08-17-2022_14_14_53.png,0.14651543,parter_84,/home/patryk/projekt/embedings/parter_84/img_08-17-2022_14_12_03.png,0.14951876,parter_82,/home/patryk/projekt/embedings/parter_82/img_08-17-2022_14_08_45.png,0.21109751,0.7738821506500244
parter_98,/home/patryk/projekt/test/parter_98/img_08-17-2022_14_38_28_rotated_90_COUNTERCLOCKWISE.png,parter_98,/home/patryk/projekt/embedings/parter_98/img_08-17-2022_14_37_56.png,0.073685795,parter_117,/home/patryk/projekt/embedings/parter_117/img_08-17-2022_15_53_30.png,0.18119779,parter_99,/home/patryk/projekt/embedings/parter_99/img_08-17-2022_14_39_04.png,0.1831789,parter_128,/home/patryk/projekt/embedings/parter_128/img_08-17-2022_16_09_38.png,0.19174695,0.7691154479980469
parter_9,/home/patryk/projekt/test/parter_9/img_08-17-2022_10_45_30_rotated_90_CLOCKWISE.png,parter_9,/home/patryk/projekt/embedings/parter_9/img_08-17-2022_10_46_00.png,0.13014616,parter_11,/home/patryk/projekt/embedings/parter_11/img_08-17-2022_10_48_18.png,0.1840244,parter_10,/home/patryk/projekt/embedings/parter_10/img_08-17-2022_10_47_11.png,0.19371063,parter_15,/home/patryk/projekt/embedings/parter_15/img_08-17-2022_10_52_06.png,0.21701255,0.7770378589630127
3pietro_73,/home/patryk/projekt/test/3pietro_73/img_08-16-2022_13_56_33.png,3pietro_73,/home/patryk/projekt/embedings/3pietro_73/img_08-16-2022_13_56_13.png,0.013282334,3pietro_74,/home/patryk/projekt/embedings/3pietro_74/img_08-16-2022_13_57_44.png,0.11134488,3pietro_40,/home/patryk/projekt/embedings/3pietro_40/img_08-16-2022_12_00_21.png,0.11518971,3pietro_42,/home/patryk/projekt/embedings/3pietro_42/img_08-16-2022_12_02_50.png,0.11723025,0.775407075881958
parter_34,/home/patryk/projekt/test/parter_34/img_08-17-2022_11_39_49.png,parter_34,/home/patryk/projekt/embedings/parter_34/img_08-17-2022_11_39_29.png,0.02412159,parter_36,/home/patryk/projekt/embedings/parter_36/img_08-17-2022_11_41_38.png,0.15260895,parter_35,/home/patryk/projekt/embedings/parter_35/img_08-17-2022_11_40_31.png,0.15377161,parter_33,/home/patryk/projekt/embedings/parter_33/img_08-17-2022_11_38_17.png,0.16153732,1.3351573944091797
3pietro_106,/home/patryk/projekt/test/3pietro_106/img_08-16-2022_14_51_42_rotated_90_COUNTERCLOCKWISE.png,3pietro_106,/home/patryk/projekt/embedings/3pietro_106/img_08-16-2022_14_51_53.png,0.07777883,3pietro_11,/home/patryk/projekt/embedings/3pietro_11/img_08-16-2022_11_05_32.png,0.17229113,3pietro_104,/home/patryk/projekt/embedings/3pietro_104/img_08-16-2022_14_49_20.png,0.1732051,3pietro_105,/home/patryk/projekt/embedings/3pietro_105/img_08-16-2022_14_50_36.png,0.17892498,1.347081184387207
parter_125,/home/patryk/projekt/test/parter_125/img_08-17-2022_16_06_30_rotated_90_CLOCKWISE.png,parter_125,/home/patryk/projekt/embedings/parter_125/img_08-17-2022_16_06_15.png,0.06956446,parter_124,/home/patryk/projekt/embedings/parter_124/img_08-17-2022_16_03_53.png,0.098557204,parter_117,/home/patryk/projekt/embedings/parter_117/img_08-17-2022_15_53_30.png,0.10824766,parter_122,/home/patryk/projekt/embedings/parter_122/img_08-17-2022_16_01_50.png,0.123746805,0.7777175903320312
parter_93,/home/patryk/projekt/test/parter_93/img_08-17-2022_14_25_59.png,parter_93,/home/patryk/projekt/embedings/parter_93/img_08-17-2022_14_26_08.png,0.15850483,parter_92,/home/patryk/projekt/embedings/parter_92/img_08-17-2022_14_24_38.png,0.26326,parter_94,/home/patryk/projekt/embedings/parter_94/img_08-17-2022_14_28_57.png,0.29447496,parter_88,/home/patryk/projekt/embedings/parter_88/img_08-17-2022_14_18_52.png,0.29745066,0.7792208194732666
parter_106,/home/patryk/projekt/test/parter_106/img_08-17-2022_14_53_34_rotated_90_CLOCKWISE.png,parter_106,/home/patryk/projekt/embedings/parter_106/img_08-17-2022_14_52_58.png,0.044754952,parter_128,/home/patryk/projekt/embedings/parter_128/img_08-17-2022_16_09_38.png,0.117703974,parter_127,/home/patryk/projekt/embedings/parter_127/img_08-17-2022_16_08_26.png,0.15673274,3pietro_37,/home/patryk/projekt/embedings/3pietro_37/img_08-16-2022_11_56_40.png,0.16412395,0.7645790576934814
parter_120,/home/patryk/projekt/test/parter_120/img_08-17-2022_15_58_11_rotated_90_COUNTERCLOCKWISE.png,parter_120,/home/patryk/projekt/embedings/parter_120/img_08-17-2022_15_57_27.png,0.071870506,3pietro_104,/home/patryk/projekt/embedings/3pietro_104/img_08-16-2022_14_49_20.png,0.16972435,parter_139,/home/patryk/projekt/embedings/parter_139/img_08-17-2022_16_25_25.png,0.20479015,parter_116,/home/patryk/projekt/embedings/parter_116/img_08-17-2022_15_52_39.png,0.2241522,0.7678821086883545
parter_142,/home/patryk/projekt/test/parter_142/img_08-17-2022_16_30_03_rotated_90_COUNTERCLOCKWISE.png,parter_142,/home/patryk/projekt/embedings/parter_142/img_08-17-2022_16_30_06.png,0.034227885,parter_141,/home/patryk/projekt/embedings/parter_141/img_08-17-2022_16_29_04.png,0.12291961,parter_136,/home/patryk/projekt/embedings/parter_136/img_08-17-2022_16_22_48.png,0.13520831,parter_77,/home/patryk/projekt/embedings/parter_77/img_08-17-2022_14_02_27.png,0.17057052,1.3299095630645752
parter_36,/home/patryk/projekt/test/parter_36/img_08-17-2022_11_41_43.png,parter_36,/home/patryk/projekt/embedings/parter_36/img_08-17-2022_11_41_38.png,0.01601481,parter_35,/home/patryk/projekt/embedings/parter_35/img_08-17-2022_11_40_31.png,0.11381096,parter_34,/home/patryk/projekt/embedings/parter_34/img_08-17-2022_11_39_29.png,0.13639125,parter_37,/home/patryk/projekt/embedings/parter_37/img_08-17-2022_11_43_00.png,0.15605345,0.8009417057037354
parter_37,/home/patryk/projekt/test/parter_37/img_08-17-2022_11_43_25_rotated_90_COUNTERCLOCKWISE.png,parter_37,/home/patryk/projekt/embedings/parter_37/img_08-17-2022_11_43_00.png,0.065062,parter_38,/home/patryk/projekt/embedings/parter_38/img_08-17-2022_11_45_15.png,0.098109856,parter_36,/home/patryk/projekt/embedings/parter_36/img_08-17-2022_11_41_38.png,0.13326465,parter_34,/home/patryk/projekt/embedings/parter_34/img_08-17-2022_11_39_29.png,0.15585843,0.7541940212249756
3pietro_9,/home/patryk/projekt/test/3pietro_9/img_08-16-2022_11_01_01_rotated_90_COUNTERCLOCKWISE.png,3pietro_9,/home/patryk/projekt/embedings/3pietro_9/img_08-16-2022_11_01_11.png,0.24391496,3pietro_6,/home/patryk/projekt/embedings/3pietro_6/img_08-16-2022_10_54_46.png,0.27927288,parter_115,/home/patryk/projekt/embedings/parter_115/img_08-17-2022_15_04_22.png,0.28450644,3pietro_101,/home/patryk/projekt/embedings/3pietro_101/img_08-16-2022_14_42_23.png,0.28978413,1.333359956741333
